LFP_Left,LFP_Right
-3.539357848265668,0.10326198971012063
-4.46295524834959,-2.0972552562353286
-2.3627047371836514,-2.5966241370895053
-6.010534790203074,-3.698994535528816
-10.68031121590106,-4.949323092069968
-11.305358381924927,-4.455999651401368
-11.620917037180677,-5.316850332853126
-12.194465219438543,-4.843512178726297
-13.772609183480354,-0.6200720402484048
-13.124753124462364,1.1713524575115917
-10.202372258820443,2.968747345294193
-10.836275074902135,7.3661067001498255
-10.428363764849742,6.055867926498722
-5.497844173632108,1.3931865709569502
0.7465659825943656,0.46785898536755643
1.0587635645115157,1.350472245584672
-6.691590771229397,2.828243303642967
-12.043985459256637,2.197402342817888
-13.048863836685863,-1.3848695380021283
-11.903418076283245,-3.9152410290142514
-5.88529777451123,-4.257455524900147
-2.605446586913981,-2.0806783394906803
-3.09811695294742,-2.7831797826977285
-3.7183585263650816,-4.641240515774098
-6.742081385966468,-0.6146892135554279
-9.32516765552276,0.7498046985054521
-11.460059764432128,-1.3031860757724227
-11.638492081693949,0.07939087609708961
-4.590810091165439,1.1548117632735337
1.6042232155782195,2.3375690934212403
-0.14920098762864809,4.625067466192342
-3.5275906827826367,5.038674535378016
-2.7515018882768305,3.559620969532212
0.00875298025676121,1.2273069001439671
0.14500398889894953,1.6029994611149416
-3.2704959848091835,5.72041617890081
-6.885976551004857,6.759048964240792
-6.096497752794254,2.6401655174421594
-2.872779121417601,-0.7772483528537677
-3.3210425825104513,-1.8379609713606646
-6.738074913115785,-1.9931392859504298
-7.634669450031228,-1.7248954464100255
-5.839643200217841,-0.04309230783090942
-5.194746580048762,1.1567242147885064
-6.387345389780457,-1.406902279932287
-7.051013716603679,-1.1156611079472518
-5.288273617145976,2.641863269801135
-3.7008115987550805,2.384564586784617
-5.267083778306346,2.4808363363662114
-6.7596030545920724,2.7315394334250795
-6.094747598651619,-1.149333944800655
-4.766186726378213,-2.2181792234927666
-3.4837741519805143,-1.9340858526942717
-1.4592539609104191,-4.490457632742411
-0.8392825741399165,-2.924571488252879
-3.3444475004984073,0.4718040371132834
-3.801490253179965,1.2143516020774863
-1.3102285787383843,3.2360356861418103
0.0894794581380748,4.832997226452195
-0.6772041055057835,5.159521550107544
-3.04550924446992,5.2579940020229206
-4.438582762437328,3.5801307208921065
-3.3969961151720147,3.0992463878327814
0.007913669008802332,4.258552413923006
4.127598999717117,3.6532108173293865
6.981767283072026,1.2871971587744337
8.209170244408757,-0.16476224250105956
6.496051249564532,2.082876227473843
3.890588515496216,4.073445027541213
3.190258302473462,2.5544558193226266
3.0113225039774925,2.5114630780274445
1.4433048410752778,2.7979384934282447
-0.2329195499904563,2.5948002040588127
0.4889023056126305,5.8725614794331
1.587342345088261,6.425684473813855
1.45124533643131,2.4089059826369965
1.7353973838864885,0.5510051614957713
1.5821383016703892,1.3208075207735674
0.15106579428747444,2.721955572878087
1.0383255040087518,2.55426665164804
3.180077123524759,2.147767735579801
1.2986472561951687,3.6376650740267666
0.9915226966383237,3.82653610143416
3.4424171802111245,2.662397973555648
3.0961101322613396,2.1010682256959594
4.125115275827664,2.4760465324035184
3.304458098413696,2.5397333037325973
-0.8963764974259136,1.2593801087683256
0.5126785087288974,0.8551845614913928
3.1540762462192466,0.7300107632089072
0.5668983295510764,1.835355954648893
-4.596370138401983,3.334638226420903
-7.59463957351615,-0.5086081756097176
-3.3579604930667535,-4.508521028707872
3.5293644262468615,-3.313742129971494
3.769868691008736,-0.03736978536066944
-1.9681302993698626,1.6805120802693088
-4.573132489344678,-0.7754441883264865
-1.2312079456037988,-5.282483909556081
-0.7881690220247604,-10.55988231165413
-3.064027384049129,-11.760765012914996
-1.5993479503585664,-7.128110021770139
-0.4054083071795585,-5.06891541910398
0.015352456039869657,-2.874637414794381
-0.5736946781509955,-0.20454640816211975
-2.254811738860866,-1.5236294985196774
0.831855608047678,-0.6920596418584621
1.5185632435404133,0.7306355186905363
-1.358102397239583,0.8113539685054965
0.09513706759791006,1.5086986156490656
0.008493574744080148,-1.3505272615224948
-0.15024183915524764,-5.78836233230369
1.7134000570649968,-7.976260427573513
0.06342042848978655,-7.310591165314143
-0.14816096292996603,-4.538519284642165
