LFP_Left,LFP_Right
3.2445018291340078,0.4910165193682291
3.8877493446257465,-1.7509064760578614
4.464623737675426,-1.8205960225656188
3.6625179613800847,-3.9452627169660737
1.6483565488335528,-4.229720091899625
-0.8483064422069141,-1.6645273096005708
0.13507760634629415,-2.6200522727472624
4.515696200415929,-3.4840808315366143
5.9991866066248685,-1.65351693264534
4.580538706101946,-2.4895412329825377
4.257357890146984,-4.278682281393794
5.415402861266946,-5.196483071364753
5.324742854623581,-7.422679192317287
5.4581643092887955,-5.682092222902363
6.888941046903857,-3.164031488532092
5.893004334704545,-5.792030472618682
5.717468879068161,-6.895851909456302
7.839008092824552,-6.97388777418146
7.572681703514179,-10.130883445463649
7.143917144871519,-10.397994755999274
5.221946032027334,-8.253485161522752
2.330577193846738,-6.866994560885943
2.7120788542367165,-5.674747707784844
2.207286514183835,-7.038265998064045
2.1761361265820223,-9.86512051677496
3.950054711846175,-12.33988239600766
6.0527854887870225,-13.88246025036312
9.857909296772114,-10.880813659745263
9.554876007185264,-8.428689303598425
7.544526524404605,-10.79229236953952
8.68518939402381,-12.362530137405322
11.121305572463463,-12.299803360594602
16.02561532276635,-12.323101130166245
17.05942997730726,-9.639172322376636
13.618125855116693,-5.481663378705118
11.011282920551912,-5.132225181993252
7.59767993887939,-6.064693503054681
8.322401170095935,-7.203451166453395
11.173963639247885,-9.611642338365927
9.173244976776553,-8.79073889181481
7.482787637641005,-8.27896885508273
6.4199153209327475,-8.667677743545555
5.672599669482058,-5.724848659365808
7.809531499329891,-4.810560543343417
6.833943836998715,-5.263143032242136
3.030998880175587,-4.48308647896378
2.262646244561441,-5.622900826453745
3.4223216634695124,-6.857624241146272
4.901458271805817,-5.569841087148188
5.0083795205546275,-3.492236003732157
3.769079041510134,-2.696632319824679
3.3475800665329176,-4.132635521321273
2.4520655255887616,-6.720611384481981
2.5400048561874997,-8.53920956222638
5.604235216792881,-9.983892392985029
6.822619048416943,-11.06603494609947
3.760922842766199,-12.489526677669238
0.6288091943270976,-14.025774292404856
0.6115949825511212,-12.2135228045021
2.4492346505441747,-9.986391684412986
3.700391140659325,-9.091719996195883
4.935446237849975,-7.338743940785139
6.879577183580012,-10.114381736600984
5.471803809252389,-16.229221410942838
0.6977591792825293,-15.785814046175068
-1.1485306109877065,-10.395327715801322
-1.4387452083158685,-7.475203327748622
-2.5251590969315627,-6.933073962888181
-1.7164569628097042,-8.065433429855094
-1.155951473394626,-11.728920858089122
-1.7968529201196153,-15.32479368621988
-2.4786563766700205,-15.676385638525105
-2.7343412964133607,-12.936996542059246
-1.6809939021416043,-11.87469384438743
-2.495932522100295,-13.923650722411233
-3.490202209052257,-13.606594510557986
-2.4917699700837654,-12.241380831782264
-4.387995764104565,-13.398273599401717
-6.636133407063884,-13.395571659499806
-4.6505628881075065,-13.145177265690128
-1.423883565965127,-13.465507290564988
-0.02535415900092295,-11.032838121130977
-0.7483366884825905,-9.79063175798187
-1.520631035340481,-10.772304167124608
0.730190273468094,-9.951857182188762
4.41363923667948,-9.354257890533635
4.16955234769828,-10.015645334204617
1.3951154093513007,-10.001149183159754
-2.7264351566284852,-9.379384450308212
-9.777910767585416,-6.671275800778468
-13.322778551959807,-2.475232168636884
-12.56239550512796,-2.586731430018781
-10.203284361367954,-5.661305227030019
-5.685355854949114,-6.880732815659972
-5.696858380482753,-8.259719041018451
-9.634107230191503,-7.949002830056195
-9.296201187077195,-3.8436400618731024
-7.410840009546249,-1.9684143011321749
-10.443762842131978,-3.3805746869265274
-13.458141526554918,-3.453059067882412
-12.026264009070847,-1.9764717412878452
-13.007118222893844,-0.14324234213695977
-14.992342434310512,-0.4273514380615439
-13.619449422031593,-2.7586063463125403
-12.094761773819965,-3.7315217752266605
-11.824281424046022,-8.044272712409608
-11.857282640588814,-12.667576516401647
-6.1299939187744314,-9.370466722627153
1.075394889145761,-3.0690863206342933
-0.036703935568402,4.0759281328585
-3.3799438476634593,9.693745193499213
-4.666406881729471,11.725730561367332
-4.481607925401351,13.23327990825862
-2.652020056187786,16.421898057244682
2.139476795796189,28.25768257704327
9.723942740263027,44.84753483485242
6.941589885367137,56.736949663940344
-7.394211219870893,59.47543509961296
-18.66581354755639,48.60371265414983
-25.44316609142133,33.917041176409
-29.457793229484565,21.947947158353983
-29.365751512400028,8.673774516794134
-29.62336182747068,-1.1298910613314632
-30.609477746172605,-6.598339573235233
-28.04178759725128,-11.66812302077391
-23.50997623164477,-16.452775212533844
-19.613355335717827,-22.538530056431696
-16.51796630684956,-26.82467203844534
-14.263216480987598,-27.317224493960065
-11.02212062277069,-27.952855570074
-8.72849964344682,-27.2791663950708
-8.194428169929681,-27.107744317174053
-6.216571912295017,-28.487480244699277
-4.744047349675952,-26.843997267240038
-3.807812867599721,-26.759556492969647
-3.2434087796389073,-28.92029228021227
-2.318192305284589,-28.376687356039405
3.1487886522040123,-26.63454809080252
5.64312160816121,-25.04601956124681
4.577943472710174,-24.710773706199486
8.276345334386274,-24.451406457984255
9.3069410327872,-21.939231197262014
7.481474022399297,-18.548468062442403
7.6500342412644144,-15.94022009601481
4.76066803272601,-15.89877192282624
0.9383227920835426,-17.531116720463604
-0.839690049093311,-19.16255189403009
1.0282713902409344,-21.922246710055415
5.745506535338263,-22.730258322662337
7.897766661044898,-19.63732321063371
9.421844916473745,-18.269487969308166
11.62970948343151,-20.41377915285477
11.912218464902955,-22.80856457947212
9.540616093405886,-25.47137693146889
7.167822267010858,-28.313398250746182
6.850790838316751,-28.422638753033016
6.45230061061332,-26.269146288663503
8.573489101974381,-26.212422600730772
12.165428398857175,-29.561554275866065
12.636880316747831,-32.67523695302995
13.147049553766516,-32.13615967154577
14.134262200647004,-29.36861576314839
14.408274080159199,-26.76304481900692
14.95658664341329,-23.71464874232834
15.429007299191346,-21.675225800582048
17.77767323501664,-23.150503577511483
20.819163519485638,-24.300449989239265
19.800511195419332,-20.991148674336824
17.412851486191514,-15.714616388257062
16.672581091915777,-10.191303411531692
15.295428490286389,-4.6492559202627515
14.850669163528595,-0.7490007559714132
16.682767661204487,2.456162478719478
18.747999592652963,5.61859372694877
17.700988878426678,8.37485967478216
12.883148876615845,12.09954089870454
10.369003861134086,15.64942154357916
11.281694421649838,17.248668033765924
11.645563827661336,19.156057573469635
11.528914777821495,22.30464365811704
11.68302581282468,24.874482228301318
7.753288972971874,26.204289469099958
-1.6014811975173102,26.153376187818818
-4.768980419185702,26.328068446861078
0.4948368123736778,27.80801347093328
3.3701195813250755,28.499390871072315
3.8614347535054696,26.94776157203788
4.481805942156509,24.97210726281176
3.2974381629924485,24.929282048417296
0.5439760525367031,25.31465070589769
-2.322857496888008,27.146698620469277
-4.211893758351061,30.19507479603943
-5.620517686048734,28.830942212227978
-3.3484008183575624,26.231384475405157
2.5440576795520524,25.959370468589896
3.1677442510583624,25.230067469788235
-0.8789938503477077,25.378407039496565
-3.049494435516647,27.85280435308463
-4.3527954750168645,28.856304048683864
-4.132716154804093,24.697848142968752
-1.7691838646341833,21.252892382200315
-0.7997709558100902,21.843471169839546
-1.802702888626062,21.216839175041216
-3.9723171405654107,20.608368752864035
-5.753219201432494,17.953659847192583
-7.340655412271087,11.867028734974992
-11.153058956400551,10.168458234459525
-12.443085969797178,9.385852181932158
-9.716063553820495,7.698950147113843
-10.203529248215427,10.111684778513856
-11.956478799471805,9.41230361033045
-10.785014782250505,6.294414035243561
-10.108241378256324,5.660797174002085
-8.035340484942008,2.5791772956973156
-3.1029720249017325,1.3887280768198185
-0.9164261708451832,4.415855086535645
-0.539281072959829,7.357688953302908
0.24895461866104782,10.389914614816808
-1.8927920542280678,11.087450165915461
-4.928625353091718,10.604154351181789
-7.081946047685726,10.071152013806712
-8.95087658188838,7.402962109553714
-8.49339938675505,6.543214644852297
-8.519618436554612,7.319000093038442
-9.21063545777669,6.28827939744479
-7.558176463801557,5.153055581837681
-4.90169639044259,5.125985377598652
-1.5725097838907265,5.601346722237049
-0.9016481965984168,5.205041409627186
-3.185206550164019,5.379334357384394
-2.9061235764707565,8.35598118016555
-0.13173805425930266,11.223935003334471
3.9237493908613934,12.028039586787894
5.982104676208735,10.72317422410328
2.2802614526829883,8.085792333520128
-1.8861108705272012,6.373055160362304
-2.1715247840957668,5.32042452997977
-1.102261023093471,4.570363031208689
-0.04042689975824115,2.904345219197201
-0.05899184865218731,-1.017439704430849
-1.917484652304073,-3.9151473210511694
-3.449492018223212,-3.9054017830995265
-4.8701954553465185,-2.6213839540182327
-5.016839690538963,0.7865512486451799
-1.9854246660671033,5.539002536522039
0.5613318624186284,6.147346045220441
1.3425387118629473,3.6200841937884705
-0.6522191559243188,2.056451997832475
-4.874223274433434,0.6893395027799465
-6.110590184339331,0.9330926593990198
-6.495387811612131,3.973404145933418
-6.623106620845324,7.033552165017544
-4.846255973873788,5.739488596568197
-6.467038241490794,2.5909509842381024
-9.238874806434048,3.5535947440505624
-9.033321615450983,3.8387102865082166
-7.2686120590913115,2.5919585311991193
-3.8252094980106417,3.094877257019503
-2.9097808469879234,2.1688909716552494
-6.151602383824958,1.6879917075877895
-8.662176503676278,1.659736923718486
-8.898338115531894,-0.9360599656994932
-7.556229261879349,-2.8182843829255626
-4.366192171704089,-1.73944670144845
-0.7686846317764902,0.012687632621234759
-0.7038961014993971,1.6080827721710764
-0.6550552441728825,4.198956503646707
3.0725138678227353,4.225225787564392
4.440868821005577,2.3673414619419106
4.078392611458598,2.038149270449283
2.5184064828168267,-0.7629437076158309
-2.646297286525703,-1.4177963994861584
-3.5744648097836076,2.135181590544743
-1.8671512784806388,1.4622044453879501
-2.907540891793709,-0.20999399414058284
-0.8552204804446768,-0.8500862357110889
0.25768617678813205,-3.1970270128031983
-1.4497542205614182,-4.168879778706579
0.9511346887295185,-3.4931882485106005
1.4697684282179138,-0.8262548077267733
-0.7565206312905899,2.716505034577511
0.3576776021780859,3.8983690464715663
0.14404683404959207,2.956907848043596
-0.5860831758874643,1.142992114069071
2.4941649147760647,1.2454940399566676
5.326139098868827,2.687265327108686
7.411443015064764,3.341514020469596
11.102059714727199,4.544754846592066
11.512985455493734,4.095839329390074
7.7554757701595625,0.8538572915252969
7.367277784216256,-0.30695992780974674
8.219739758706805,2.0579071935454722
5.82233566408064,4.213501002515365
4.138830058379878,4.713877953685329
2.9323943921902527,4.367572229629341
3.6167747626666347,3.7185332343676847
6.381185022468932,4.309522756567178
4.658420102935637,5.863916498680618
3.4383872960322077,7.426072575270391
5.435743615473489,8.365449723270917
3.552884957461439,7.4336310144000795
1.1831373670216299,8.203351323856456
0.7148837697990044,9.7677898610241
-2.0223210049269786,7.058876526585723
-5.75603773081367,4.789134861011755
-5.006315718880305,2.5438920693781113
-0.4026686272308954,-2.5503039742115745
-1.0616583481492123,-5.277735915847043
-4.503701402215767,-9.08392290499773
-2.8384372427233124,-13.469373109288135
2.1090934525471106,-12.215551270571183
9.459326070158259,-8.854408606198854
14.534366296134055,-4.434899927617198
13.690516367729877,-3.57519137002144
11.211030418105443,-5.824987285541482
9.488699423133866,1.0017381183852767
11.459771621900387,14.145722079953796
18.157557290616456,27.52629948672616
22.854775766529624,38.9079871492709
16.05959952065623,43.7729913593386
1.381285780951712,43.28497245824056
-8.148118065871301,36.32130540059263
-13.274477958582873,26.37516832165072
-16.300014803911264,19.251382552554123
-13.817493590467677,10.444972923383355
-11.353778402431688,2.7226227454202703
-11.059920048485559,-0.23141893608043176
-8.450328228521117,-4.796929537378308
-5.190668360525473,-8.697448952089651
-2.856685446792631,-10.955773737766304
-1.8244792264091565,-15.851612439538343
-2.956467695089718,-17.626341459875974
-1.9699764357529324,-17.65689300705587
1.1728913178532099,-20.033655927826388
2.5782139794357937,-20.21931173000139
2.0114162312752697,-20.637427522454438
-0.1591654232720181,-21.5974207998808
1.818299389886185,-19.927374556204207
9.346731662486388,-19.687285477662996
14.786855678723295,-21.86633253046928
16.391068990794768,-22.22877071314952
14.97854221274236,-20.868379556178596
12.878713877954509,-21.293969522360648
11.850708161888056,-19.962448203356193
8.831977738875185,-15.064546019236008
6.340777131335945,-13.509410247447727
7.277973907326314,-14.394789540206082
8.679744118422136,-14.565367941515458
8.042926996514746,-16.22100866396398
6.87964485023046,-16.89126718431735
6.596616180516689,-15.130105400803492
4.143156881352686,-13.824731927455273
2.2158530777270435,-13.715587106759811
2.5290725472680142,-13.977542241336842
0.7856868051849882,-15.074443424193888
0.06907595686400123,-15.79219419666225
0.7707972331012481,-14.71946648330861
1.7906211132202399,-15.35435562565568
4.133320646921857,-15.87640142709925
1.707820554848318,-13.805638998310517
-1.7275169872013434,-14.151112228024333
2.0464471999122633,-15.536425526762043
7.744915008188449,-16.942661341912828
11.936931583273836,-21.105865002213747
14.405681564299515,-23.95015700590257
12.34459743523288,-22.084736956840143
8.879747574844613,-17.476009314302818
8.847231977451845,-14.239898900683324
14.51661544681597,-14.189911141855958
21.915721843692932,-14.618636875178407
22.164557308364103,-12.68394933952675
18.982266095169607,-10.172357136229612
18.09293142166127,-8.411455024545345
16.476463590097467,-4.888703472319205
16.38539516211685,-1.4148659710617157
17.780363501142258,1.9303773380926268
17.899591333919723,7.3172612341249055
18.11327632738579,11.876830506890828
17.767141099354266,14.763525993680528
17.35265705995085,16.241030634763582
14.987369489397619,19.315136961679908
9.92797868771752,25.20211549068202
8.874771694334827,27.727686971873112
10.52931014194694,27.469382104094915
9.24745137370867,27.725219482140165
7.050750384010998,28.340632258941547
4.262510494782729,30.081944395498752
1.1330581553290358,31.490470021979814
0.8729975789530237,31.349551659456594
0.9899279420075439,28.766942907892297
-0.4248104301670058,25.063074492567598
-2.675449906688356,24.0637293063068
-5.26142078145954,24.239892165874842
-3.5068272022003177,24.517169819510244
0.20679332191386865,25.097186026568068
-0.8523445313210286,22.0072610959844
-4.127229116809943,17.44706281561708
-6.166760442727344,16.237065162851582
-5.8803647063304885,15.695727173205729
-4.079467363722207,15.498951557788535
-3.6097592384754167,16.071212511937482
-4.876164754255185,14.593117355574183
-7.886154844018407,12.484538244641621
-10.613612007720098,10.820715643028276
-11.234443019658451,10.97260080750782
-10.636027944215549,13.387419715814271
-9.09738960078895,12.76798699672953
-10.339517765896693,9.119300850498858
-14.81042685508095,6.389676616113761
-16.53632918539409,5.202965369006344
-15.492454373638601,4.965134628633694
-14.863131633436783,6.278276680414695
-14.920723682253877,7.398806036829175
-16.492298222891407,4.49003126017568
-18.729518911451603,3.176680148433778
-17.13397962991602,3.9643043939877303
-14.016230548981893,1.4368544138202166
-13.878233667221007,1.5064764438907539
-10.820663738877876,2.4053351591662286
-6.7455768388031006,0.27396334506986036
-8.589472480758136,-0.7982716541606455
-9.936575595962323,-2.7540041579886716
-10.334994716332236,-6.340889702278499
-14.244898192213876,-7.779212806332946
-16.015185576712796,-4.100449618770848
-13.992212060908022,-0.06586001405973502
-13.401644505315108,-0.9606662717477887
-16.386639578167753,-2.4167596835758856
-18.30727289676764,-2.9222901699054917
-15.104496506615055,-2.395964502333678
-13.333219232826542,-0.24296940334815303
-14.581440338918632,1.8479501025337128
-13.470513741999993,2.2563893121689436
-13.828434077956059,-1.8460476398004209
-14.120745223029976,-5.942513233274366
-11.713104920676976,-5.719033276791789
